request_id,service_name,endpoint,method,response_time_ms,status_code,user_role,region,payload_size_kb,timestamp
10291,Workday,/customers,GET,562,200,developer,us-west-2,477,2026-06-13 04:25:57.793740
10292,SAP,/transactions,POST,1173,200,viewer,eu-central-1,467,2026-06-21 02:22:57.793898
10293,ServiceNow,/payments,POST,364,200,developer,us-west-2,267,2026-07-11 02:54:57.794124
10294,Salesforce,/transactions,GET,1142,200,admin,us-east-1,156,2026-06-10 23:23:57.794278
10295,Workday,/users,DELETE,804,200,admin,eu-central-1,380,2026-06-25 13:03:57.794433
10296,Workday,/customers,POST,1274,200,developer,eu-central-1,485,2026-06-16 13:45:57.794640
10297,SAP,/transactions,PUT,174,200,viewer,us-west-2,14,2026-06-23 02:33:57.794831
10298,Stripe,/orders,POST,1226,201,developer,us-west-2,219,2026-06-23 22:30:57.794996
10299,SAP,/payments,PUT,1466,200,admin,us-east-1,13,2026-07-11 00:56:57.795191
10300,SAP,/orders,GET,357,400,admin,us-east-1,160,2026-06-29 19:04:57.795374
10301,Salesforce,/customers,PUT,722,200,admin,eu-central-1,117,2026-07-15 11:21:57.795591
10302,Slack,/customers,DELETE,613,200,viewer,eu-central-1,233,2026-06-28 16:19:57.795761
10303,Stripe,/payments,GET,573,200,admin,us-east-1,105,2026-06-25 21:04:57.795936
10304,Salesforce,/users,GET,1173,201,viewer,us-east-1,97,2026-06-24 02:53:57.796139
10305,Workday,/orders,DELETE,734,404,analyst,us-west-2,264,2026-06-29 05:23:57.796299
10306,Salesforce,/users,DELETE,875,200,admin,eu-central-1,69,2026-06-25 17:22:57.796492
10307,SAP,/orders,DELETE,106,500,analyst,us-east-1,109,2026-06-24 16:13:57.796678
10308,Salesforce,/orders,DELETE,296,200,viewer,us-west-2,415,2026-06-26 02:02:57.796845
10309,Workday,/transactions,PUT,518,500,viewer,eu-central-1,491,2026-06-11 04:47:57.797005
10310,Stripe,/reports,DELETE,539,200,viewer,us-west-2,38,2026-06-26 18:59:57.797210
10311,Workday,/users,PUT,379,200,admin,us-east-1,450,2026-06-25 22:54:57.797333
10312,Salesforce,/customers,POST,855,200,developer,us-east-1,169,2026-06-23 22:22:57.797466
10313,Stripe,/payments,POST,168,200,viewer,eu-central-1,488,2026-07-06 21:40:57.797655
10314,SAP,/customers,POST,542,200,developer,eu-central-1,273,2026-07-03 16:11:57.797767
10315,Salesforce,/transactions,POST,143,200,developer,us-east-1,114,2026-06-28 22:51:57.797872
10316,Workday,/orders,DELETE,1331,200,analyst,us-west-2,113,2026-06-26 13:11:57.797976
10317,Stripe,/users,DELETE,1276,200,analyst,us-west-2,149,2026-07-07 01:46:57.798167
10318,Stripe,/reports,DELETE,257,200,analyst,eu-central-1,236,2026-06-26 02:40:57.798337
10319,Stripe,/reports,PUT,1388,200,developer,us-east-1,269,2026-06-15 22:05:57.798515
10320,SAP,/customers,PUT,1450,200,viewer,us-east-1,278,2026-07-01 18:03:57.798751
10321,Salesforce,/transactions,PUT,38,201,analyst,us-east-1,30,2026-07-12 23:30:57.798913
10322,Salesforce,/orders,PUT,155,200,developer,us-west-2,144,2026-07-11 11:18:57.799075
10323,ServiceNow,/users,DELETE,1147,201,analyst,us-west-2,354,2026-06-29 20:28:57.799249
10324,SAP,/reports,PUT,942,200,developer,us-east-1,112,2026-06-14 16:02:57.799408
10325,Workday,/reports,POST,621,200,developer,us-west-2,12,2026-06-19 06:24:57.799617
10326,Salesforce,/payments,GET,1420,200,viewer,eu-central-1,400,2026-06-26 22:52:57.799772
10327,Stripe,/transactions,GET,717,400,viewer,eu-central-1,381,2026-06-21 14:18:57.799930
10328,Stripe,/transactions,POST,841,201,viewer,eu-central-1,405,2026-06-19 04:25:57.800148
10329,Workday,/customers,GET,960,200,viewer,us-east-1,119,2026-07-05 11:47:57.800315
10330,Stripe,/transactions,DELETE,355,200,developer,eu-central-1,388,2026-06-15 07:34:57.800471
10331,Slack,/reports,POST,178,200,viewer,eu-central-1,305,2026-06-20 01:57:57.800625
10332,Stripe,/orders,DELETE,561,200,developer,us-west-2,117,2026-07-13 05:34:57.800765
10333,ServiceNow,/orders,DELETE,1393,400,analyst,us-east-1,183,2026-06-15 01:50:57.800942
10334,Workday,/users,PUT,495,200,analyst,eu-central-1,459,2026-07-08 03:24:57.801079
10335,SAP,/users,GET,217,404,viewer,eu-central-1,475,2026-07-04 08:20:57.801189
10336,Workday,/transactions,PUT,156,500,developer,us-east-1,61,2026-06-21 15:03:57.801316
10337,SAP,/transactions,GET,273,200,developer,us-east-1,198,2026-07-09 19:15:57.801494
10338,SAP,/transactions,POST,566,200,developer,us-west-2,499,2026-06-28 12:34:57.801666
10339,SAP,/customers,GET,936,400,developer,us-east-1,356,2026-06-25 06:32:57.801856
10340,Stripe,/payments,PUT,660,200,viewer,us-east-1,100,2026-06-11 18:15:57.802035
10341,Stripe,/customers,DELETE,207,200,admin,eu-central-1,84,2026-06-15 20:23:57.802207
10342,SAP,/reports,DELETE,895,200,developer,us-west-2,342,2026-07-05 21:09:57.802398
10343,Workday,/reports,DELETE,925,200,viewer,us-west-2,479,2026-07-09 00:49:57.802594
10344,Stripe,/customers,GET,1271,400,viewer,eu-central-1,84,2026-07-08 18:11:57.802793
10345,Salesforce,/orders,DELETE,709,403,admin,eu-central-1,7,2026-06-17 06:19:57.802972
10346,ServiceNow,/customers,DELETE,963,200,analyst,us-east-1,426,2026-06-23 19:26:57.803149
10347,Stripe,/users,GET,333,200,admin,us-west-2,69,2026-07-07 07:15:57.803343
10348,Salesforce,/transactions,PUT,872,200,viewer,us-east-1,445,2026-06-21 14:43:57.803522
10349,SAP,/customers,PUT,509,200,admin,eu-central-1,86,2026-06-28 05:24:57.803683
10350,SAP,/orders,POST,47,200,developer,eu-central-1,169,2026-07-02 01:58:57.803887
10351,Slack,/reports,POST,217,200,developer,us-east-1,330,2026-06-14 14:15:57.804067
10352,Stripe,/users,POST,861,200,developer,eu-central-1,125,2026-07-06 11:04:57.804239
10353,Stripe,/customers,PUT,630,200,viewer,eu-central-1,319,2026-07-12 23:34:57.804409
10354,SAP,/customers,POST,402,200,viewer,us-west-2,372,2026-07-08 02:04:57.804590
10355,SAP,/reports,DELETE,623,200,developer,eu-central-1,381,2026-06-24 02:31:57.804784
10356,Workday,/payments,GET,466,200,developer,us-east-1,248,2026-06-26 09:40:57.804949
10357,Workday,/users,POST,1031,200,analyst,us-west-2,167,2026-07-06 03:59:57.805140
10358,ServiceNow,/payments,PUT,728,200,analyst,eu-central-1,268,2026-06-11 20:41:57.805291
10359,Workday,/users,DELETE,504,200,admin,eu-central-1,393,2026-06-11 10:45:57.805440
10360,Stripe,/payments,POST,847,200,viewer,us-west-2,268,2026-06-30 23:26:57.805594
10361,ServiceNow,/orders,PUT,302,200,developer,eu-central-1,40,2026-07-05 08:43:57.805724
10362,Salesforce,/orders,DELETE,707,200,analyst,us-east-1,260,2026-07-10 23:35:57.805841
10363,Stripe,/transactions,DELETE,668,200,viewer,eu-central-1,302,2026-06-17 21:03:57.805965
10364,SAP,/orders,GET,689,500,admin,us-west-2,260,2026-06-14 09:26:57.806120
10365,ServiceNow,/transactions,GET,150,401,admin,us-east-1,404,2026-06-22 04:33:57.806280
10366,SAP,/transactions,GET,284,200,viewer,us-west-2,434,2026-06-28 18:27:57.806406
10367,Workday,/users,PUT,1493,201,analyst,us-east-1,213,2026-07-15 03:19:57.806661
10368,ServiceNow,/customers,DELETE,1005,200,viewer,us-east-1,156,2026-07-04 09:57:57.806862
10369,Salesforce,/orders,PUT,565,200,admin,eu-central-1,431,2026-07-01 13:09:57.807074
10370,Salesforce,/reports,GET,856,201,viewer,eu-central-1,350,2026-06-25 10:35:57.807259
10371,Salesforce,/customers,GET,291,200,developer,us-west-2,483,2026-06-17 07:26:57.807423
10372,Stripe,/users,DELETE,143,200,admin,eu-central-1,343,2026-07-09 05:57:57.807623
10373,Workday,/payments,GET,162,200,analyst,us-east-1,227,2026-06-28 01:49:57.807789
10374,Stripe,/customers,POST,479,200,admin,eu-central-1,393,2026-07-08 23:16:57.807937
10375,Slack,/transactions,GET,665,200,analyst,eu-central-1,407,2026-06-14 09:46:57.808141
10376,Stripe,/reports,DELETE,520,200,viewer,us-west-2,35,2026-07-03 06:03:57.808290
10377,Stripe,/transactions,DELETE,300,500,viewer,us-west-2,154,2026-06-13 03:06:57.808496
10378,Salesforce,/transactions,POST,966,200,analyst,us-west-2,275,2026-06-12 10:47:57.808677
10379,SAP,/reports,PUT,1116,400,analyst,eu-central-1,121,2026-06-28 17:40:57.808860
10380,Stripe,/reports,GET,695,401,viewer,us-east-1,286,2026-07-06 12:10:57.809068
10381,Workday,/users,POST,1246,200,admin,eu-central-1,489,2026-06-11 06:28:57.809315
10382,Salesforce,/customers,PUT,87,201,viewer,us-west-2,361,2026-06-22 21:06:57.809521
10383,Salesforce,/orders,POST,900,200,viewer,us-west-2,268,2026-06-17 09:52:57.809656
10384,Slack,/orders,PUT,680,500,admin,us-east-1,451,2026-07-15 01:06:57.809774
10385,SAP,/users,GET,1367,200,analyst,us-east-1,482,2026-07-10 03:13:57.809889
10386,SAP,/customers,POST,193,404,analyst,eu-central-1,361,2026-06-10 22:45:57.810000
10387,SAP,/reports,DELETE,552,403,analyst,us-west-2,276,2026-06-13 20:10:57.810122
10388,Workday,/customers,DELETE,1449,200,viewer,us-east-1,67,2026-07-06 22:18:57.810232
10389,Slack,/transactions,PUT,1404,200,admin,eu-central-1,422,2026-07-07 21:11:57.810346
10390,Slack,/users,GET,799,403,developer,us-west-2,283,2026-06-17 16:07:57.810542
10391,Slack,/users,GET,112,200,admin,us-east-1,355,2026-06-17 09:41:57.810688
10392,SAP,/customers,DELETE,672,200,admin,us-west-2,49,2026-06-24 16:05:57.810817
10393,ServiceNow,/customers,DELETE,884,200,developer,eu-central-1,341,2026-07-03 06:55:57.810935
10394,Stripe,/payments,PUT,401,200,admin,us-east-1,344,2026-07-12 22:16:57.811061
10395,Salesforce,/orders,PUT,202,200,admin,eu-central-1,397,2026-06-13 04:56:57.811174
10396,ServiceNow,/transactions,GET,146,201,developer,us-east-1,1,2026-06-30 03:57:57.811293
10397,Workday,/orders,GET,1152,200,viewer,us-east-1,240,2026-06-14 21:25:57.811431
10398,Workday,/payments,GET,539,400,admin,eu-central-1,174,2026-06-30 00:12:57.811617
10399,Salesforce,/customers,POST,1367,201,developer,us-east-1,127,2026-07-06 02:30:57.811794
10400,ServiceNow,/customers,DELETE,1127,200,admin,us-east-1,332,2026-06-28 05:29:57.811981
10401,Salesforce,/payments,PUT,124,200,developer,us-west-2,307,2026-06-14 17:55:57.812191
10402,Stripe,/payments,PUT,1161,200,admin,us-east-1,39,2026-07-08 14:26:57.812349
10403,Stripe,/transactions,GET,406,200,viewer,us-west-2,296,2026-06-13 05:05:57.812554
10404,Stripe,/customers,PUT,254,200,admin,eu-central-1,301,2026-06-29 18:19:57.812730
10405,SAP,/reports,GET,1170,200,analyst,us-east-1,279,2026-07-14 04:46:57.812913
10406,SAP,/reports,PUT,439,200,analyst,us-east-1,375,2026-06-18 22:12:57.813098
10407,Slack,/reports,DELETE,1407,200,developer,eu-central-1,195,2026-06-21 08:36:57.813264
10408,Salesforce,/transactions,DELETE,691,200,developer,eu-central-1,313,2026-07-06 05:37:57.813438
10409,Salesforce,/payments,DELETE,952,201,analyst,us-east-1,56,2026-07-14 19:03:57.813599
10410,Workday,/transactions,GET,1245,200,viewer,us-west-2,476,2026-06-30 18:52:57.813721
10411,Stripe,/transactions,GET,900,200,developer,us-east-1,392,2026-06-15 00:30:57.813836
10412,Workday,/reports,GET,1074,400,viewer,us-east-1,365,2026-07-14 22:35:57.813957
10413,ServiceNow,/transactions,PUT,576,200,viewer,us-west-2,155,2026-06-16 03:07:57.814094
10414,ServiceNow,/payments,PUT,281,200,analyst,us-east-1,399,2026-07-10 07:27:57.814219
10415,Slack,/customers,GET,1078,200,analyst,us-west-2,196,2026-07-14 01:55:57.814341
10416,Salesforce,/orders,GET,78,400,analyst,us-west-2,401,2026-07-15 00:59:57.814518
10417,Workday,/orders,GET,324,200,admin,us-west-2,365,2026-06-20 04:29:57.814651
10418,ServiceNow,/transactions,POST,1397,400,viewer,us-east-1,51,2026-06-30 19:04:57.814775
10419,Stripe,/customers,GET,319,200,analyst,eu-central-1,324,2026-07-12 05:07:57.814890
10420,SAP,/transactions,GET,1154,200,developer,eu-central-1,484,2026-07-08 20:10:57.815011
10421,Workday,/payments,DELETE,1257,500,admin,us-west-2,275,2026-06-18 05:04:57.815139
10422,Workday,/orders,GET,632,201,viewer,us-west-2,147,2026-07-06 22:32:57.815253
10423,SAP,/payments,PUT,1183,500,developer,us-east-1,246,2026-07-08 11:26:57.815366
10424,Salesforce,/customers,GET,577,200,developer,us-west-2,17,2026-06-27 11:18:57.815500
10425,Workday,/customers,DELETE,883,200,developer,eu-central-1,183,2026-07-14 23:22:57.815658
10426,ServiceNow,/users,POST,1259,200,analyst,eu-central-1,411,2026-06-17 07:47:57.815829
10427,Slack,/users,PUT,993,200,analyst,us-west-2,92,2026-07-06 13:33:57.816014
10428,Workday,/orders,PUT,1091,200,analyst,us-east-1,328,2026-07-02 20:10:57.816209
10429,Salesforce,/users,GET,859,200,analyst,eu-central-1,294,2026-07-04 03:05:57.816384
10430,SAP,/reports,GET,306,200,analyst,us-west-2,480,2026-06-30 10:18:57.816577
10431,ServiceNow,/reports,POST,339,200,developer,us-east-1,464,2026-06-20 10:56:57.816754
10432,ServiceNow,/reports,GET,1346,400,analyst,eu-central-1,370,2026-07-03 08:33:57.816934
10433,Stripe,/transactions,GET,1335,500,admin,us-east-1,1,2026-07-08 07:01:57.817141
10434,SAP,/customers,DELETE,220,201,analyst,us-east-1,164,2026-07-01 06:24:57.817301
10435,Salesforce,/payments,POST,1427,200,viewer,us-west-2,479,2026-06-25 07:06:57.817455
10436,ServiceNow,/reports,DELETE,1333,200,admin,us-east-1,83,2026-07-14 15:03:57.817620
10437,Slack,/users,PUT,181,401,developer,us-west-2,188,2026-06-19 04:34:57.817741
10438,SAP,/customers,POST,314,200,analyst,eu-central-1,462,2026-06-18 08:11:57.817856
10439,ServiceNow,/reports,GET,1274,200,admin,eu-central-1,321,2026-07-12 07:17:57.817999
10440,SAP,/orders,PUT,1096,200,analyst,us-east-1,281,2026-07-04 18:12:57.818155
10441,Stripe,/payments,POST,1499,200,developer,us-west-2,14,2026-06-12 08:55:57.818301
10442,Workday,/orders,DELETE,866,201,developer,us-west-2,191,2026-06-23 10:03:57.818425
10443,Slack,/customers,PUT,1333,200,developer,us-west-2,127,2026-07-02 14:33:57.818568
10444,Salesforce,/users,PUT,1284,200,developer,us-east-1,154,2026-06-13 12:50:57.818682
10445,Salesforce,/payments,DELETE,409,200,admin,us-east-1,320,2026-07-13 09:17:57.818795
10446,Salesforce,/users,PUT,156,404,analyst,us-west-2,428,2026-07-11 22:08:57.818912
10447,ServiceNow,/orders,PUT,196,201,developer,eu-central-1,421,2026-07-11 17:13:57.819117
10448,Slack,/orders,GET,651,200,analyst,us-west-2,175,2026-06-15 10:36:57.819247
10449,ServiceNow,/orders,GET,948,200,viewer,eu-central-1,273,2026-06-25 15:50:57.819368
10450,Stripe,/users,GET,998,201,analyst,us-east-1,298,2026-06-26 01:45:57.819515
10451,Workday,/users,PUT,1346,200,viewer,us-west-2,256,2026-06-13 15:56:57.819643
10452,Salesforce,/customers,PUT,1056,201,developer,us-east-1,397,2026-06-18 14:23:57.819761
10453,Salesforce,/users,POST,971,401,developer,us-east-1,100,2026-06-13 12:25:57.819867
10454,SAP,/payments,GET,795,201,analyst,us-west-2,3,2026-07-08 01:04:57.819972
10455,Workday,/reports,POST,1108,200,viewer,us-east-1,252,2026-06-11 11:13:57.820115
10456,Salesforce,/users,POST,73,200,developer,us-east-1,44,2026-06-22 16:02:57.820244
10457,SAP,/orders,POST,887,200,developer,us-west-2,163,2026-07-14 03:04:57.820504
10458,Stripe,/users,DELETE,1225,201,viewer,us-east-1,171,2026-06-28 14:12:57.820662
10459,Workday,/payments,POST,138,500,viewer,eu-central-1,465,2026-06-23 23:16:57.820825
10460,Workday,/transactions,POST,194,200,developer,us-east-1,162,2026-06-15 15:33:57.821003
10461,SAP,/users,GET,74,200,developer,eu-central-1,244,2026-06-24 16:08:57.821261
10462,ServiceNow,/orders,DELETE,992,200,analyst,eu-central-1,307,2026-07-01 15:11:57.821434
10463,Salesforce,/users,DELETE,1499,200,admin,us-west-2,59,2026-07-01 01:08:57.821679
10464,Salesforce,/orders,POST,1269,200,viewer,us-east-1,79,2026-06-13 20:53:57.821860
10465,Slack,/customers,POST,1147,200,admin,eu-central-1,133,2026-06-19 04:33:57.822067
10466,Slack,/transactions,PUT,559,500,developer,us-east-1,17,2026-06-27 05:41:57.822261
10467,Slack,/users,POST,1068,201,developer,eu-central-1,301,2026-06-18 21:06:57.822445
10468,SAP,/customers,PUT,882,200,viewer,eu-central-1,491,2026-06-23 07:22:57.822636
10469,Stripe,/reports,DELETE,578,404,analyst,us-east-1,174,2026-06-22 02:04:57.822802
10470,Slack,/orders,DELETE,380,200,analyst,us-west-2,161,2026-06-20 12:43:57.822948
10471,Slack,/orders,POST,296,200,developer,us-east-1,390,2026-07-07 19:39:57.823173
10472,Slack,/reports,POST,321,400,admin,eu-central-1,222,2026-06-14 14:39:57.823395
10473,SAP,/customers,GET,1278,200,viewer,us-east-1,209,2026-06-24 06:02:57.823614
10474,Slack,/transactions,PUT,291,500,viewer,eu-central-1,252,2026-06-25 20:45:57.823791
10475,ServiceNow,/payments,POST,1036,200,viewer,eu-central-1,357,2026-06-23 20:45:57.823982
10476,Stripe,/reports,POST,173,200,developer,eu-central-1,285,2026-06-17 20:10:57.824237
10477,Salesforce,/transactions,PUT,264,200,viewer,us-west-2,418,2026-07-13 01:22:57.824416
10478,Slack,/reports,DELETE,514,200,developer,us-east-1,427,2026-07-11 20:38:57.824626
10479,Workday,/payments,POST,112,201,developer,us-east-1,421,2026-06-30 15:02:57.824795
10480,Workday,/customers,POST,1298,201,analyst,us-east-1,216,2026-06-29 21:23:57.824970
10481,Slack,/transactions,POST,632,200,analyst,us-east-1,349,2026-07-02 16:03:57.825179
10482,SAP,/payments,DELETE,1308,403,developer,eu-central-1,155,2026-06-17 12:58:57.825355
10483,SAP,/users,PUT,999,200,viewer,us-east-1,94,2026-07-14 01:48:57.825571
10484,ServiceNow,/payments,POST,1060,404,developer,us-east-1,116,2026-06-17 10:18:57.825743
10485,ServiceNow,/payments,DELETE,980,200,developer,us-east-1,58,2026-07-12 03:28:57.825917
10486,Workday,/payments,PUT,1084,403,admin,us-east-1,378,2026-06-28 09:55:57.826137
10487,Slack,/orders,GET,752,200,viewer,us-east-1,256,2026-06-27 16:12:57.826310
10488,ServiceNow,/customers,POST,422,200,admin,eu-central-1,303,2026-07-13 14:13:57.826521
10489,SAP,/orders,POST,151,404,analyst,us-west-2,84,2026-06-15 17:26:57.826733
10490,SAP,/users,DELETE,1190,200,viewer,eu-central-1,46,2026-06-12 08:27:57.826910
10491,Workday,/payments,PUT,440,200,admin,eu-central-1,367,2026-06-14 15:59:57.827108
10492,SAP,/customers,POST,555,400,developer,eu-central-1,290,2026-06-11 23:17:57.827298
10493,Workday,/orders,GET,882,200,developer,us-east-1,318,2026-06-26 19:08:57.827517
10494,Salesforce,/customers,POST,1369,200,admin,us-east-1,138,2026-06-19 12:20:57.827705
10495,SAP,/orders,DELETE,403,200,analyst,us-west-2,303,2026-06-29 16:06:57.827855
10496,Stripe,/transactions,PUT,439,500,analyst,us-east-1,453,2026-07-08 12:25:57.828011
10497,Slack,/reports,POST,888,200,admin,eu-central-1,435,2026-06-30 00:32:57.828206
10498,ServiceNow,/reports,DELETE,523,200,developer,us-east-1,310,2026-07-04 01:35:57.828393
10499,ServiceNow,/payments,POST,51,200,analyst,us-west-2,255,2026-07-13 16:56:57.828621
10500,ServiceNow,/payments,POST,524,200,admin,eu-central-1,153,2026-07-06 21:03:57.828806
10501,Salesforce,/users,PUT,582,200,viewer,us-east-1,489,2026-07-07 20:08:57.828983
10502,ServiceNow,/reports,GET,1026,400,analyst,us-west-2,167,2026-06-25 01:18:57.829236
10503,Salesforce,/payments,PUT,700,401,admin,us-east-1,141,2026-06-22 11:28:57.829433
10504,SAP,/transactions,GET,580,200,viewer,eu-central-1,109,2026-06-19 19:19:57.829619
10505,Salesforce,/transactions,POST,1143,200,viewer,us-west-2,369,2026-06-21 06:46:57.829796
10506,ServiceNow,/reports,POST,1313,201,developer,us-east-1,247,2026-07-12 03:38:57.829982
10507,SAP,/transactions,POST,908,200,admin,us-east-1,168,2026-07-05 17:13:57.830154
10508,SAP,/transactions,DELETE,409,200,viewer,us-east-1,240,2026-07-08 05:46:57.830338
10509,ServiceNow,/customers,DELETE,910,201,analyst,us-west-2,89,2026-07-14 07:09:57.830546
10510,Workday,/payments,DELETE,1065,200,analyst,us-east-1,485,2026-07-12 23:53:57.830740
10511,ServiceNow,/payments,DELETE,1034,200,analyst,eu-central-1,210,2026-06-15 08:38:57.830928
10512,Salesforce,/users,DELETE,1169,200,admin,eu-central-1,389,2026-06-19 15:57:57.831121
10513,Stripe,/users,GET,588,200,viewer,us-west-2,69,2026-06-23 08:18:57.831299
10514,Salesforce,/reports,POST,38,200,developer,us-east-1,379,2026-06-18 11:35:57.831503
10515,Workday,/users,GET,1127,200,developer,eu-central-1,79,2026-06-27 11:55:57.831687
10516,ServiceNow,/reports,GET,779,200,viewer,us-east-1,280,2026-06-14 03:34:57.831854
10517,Salesforce,/payments,POST,221,200,admin,us-west-2,6,2026-07-05 01:18:57.832043
10518,Stripe,/users,GET,1125,200,developer,us-east-1,433,2026-06-17 10:59:57.832219
10519,ServiceNow,/transactions,POST,117,200,admin,eu-central-1,208,2026-06-30 04:12:57.832396
